sparsity,clock_mhz,V,laps,weight_beats,rows,best_us,mean_us,worst_us,spread_pct,reps,ideal_us,bytes_in,bytes_index,bytes_out,Mrow_s,GB_s,beats_per_cycle,h2d_us,d2h_us
2:16,300.0,1024,4096,262144,262144,1389.855,1618.175,1830.809,31.7,25,873.813,92276736,25165824,524288,188.6125,66.7703,0.6287,9314.681,181.112
2:16,300.0,1024,8192,524288,524288,2500.827,2570.598,2721.942,8.8,25,1747.627,184551424,50331648,1048576,209.6458,74.2154,0.6988,18639.594,212.19
2:16,300.0,1024,16384,1048576,1048576,4271.979,4367.235,4522.443,5.9,25,3495.253,369100800,100663296,2097152,245.4544,86.8913,0.8182,38922.76,335.496
2:16,300.0,1024,32768,2097152,2097152,7777.355,7922.982,8111.325,4.3,25,6990.507,738199552,201326592,4194304,269.6485,95.4558,0.8988,79876.004,517.742
2:16,300.0,1024,4096->8192,262144,262144,1110.972,,,,,873.813,92274688,25165824,524288,235.9591,83.5295,0.7865,,
2:16,300.0,1024,8192->16384,524288,524288,1771.152,,,,,1747.627,184549376,50331648,1048576,296.0152,104.7894,0.9867,,
2:16,300.0,1024,16384->32768,1048576,1048576,3505.376,,,,,3495.253,369098752,100663296,2097152,299.1337,105.8933,0.9971,,
2:16,300.0,1024,FIT,,,603.716,0.00343962,0.99882,,4,,,,,290.7295,102.9182,0.9691,,
