active_us_mean,interference_active,active_overlap_pct,act_eff_pct,active_runs,xclbin,clock_mhz,tenants_in_bitstream,set,set_size,tenant,rows_computed,span_us_mean,span_us_min,span_us_max,spread_pct,mrow_s,gmac_s,beats_per_cycle,eff_pct,interference,verified,union_us,overlap_pct,bit_exact,host_load_1min,host_cpus,runs,gmac_s_actual,board_load_w,board_idle_w,vccint_load_w,vccint_idle_w,static_share_pct,energy_per_row_nJ,energy_per_mac_pJ
6065.733,1.0,,95.77,6093.132 6075.959 6028.107,sparse_8x4_x2_375.xclbin,361.0,2,0,1,0,1048576,6399.222,6340.96,6444.849,1.638,163.867,20.975,0.9077,90.77,1.0,no-golden,,,n/a,4.45,40,6340.960 6444.849 6411.858,,,,,,,,
6033.236,1.0,,96.3,6021.915 6030.539 6047.254,sparse_8x4_x2_375.xclbin,361.0,2,1,1,1,524288,6415.761,6390.51,6437.057,0.728,81.719,20.92,0.9053,90.53,1.0,no-golden,,,n/a,4.78,40,6390.510 6437.057 6419.716,,,,,,,,
6094.48,1.0047,95.0,95.33,6096.012 6085.416 6102.013,sparse_8x4_x2_375.xclbin,361.0,2,0+1,2,0,1048576,6450.081,6429.605,6468.508,0.605,162.569,20.809,0.9007,90.07,1.0079,no-golden,6664.342,90.97,n/a,4.78,40,6429.605 6468.508 6452.131,,,,,,,,
6002.901,0.995,95.0,96.77,5988.288 5994.825 6025.591,sparse_8x4_x2_375.xclbin,361.0,2,0+1,2,1,524288,6276.71,6245.093,6307.673,1.002,83.53,21.384,0.9253,92.53,0.9783,no-golden,6664.342,90.97,n/a,4.78,40,6245.093 6277.363 6307.673,,,,,,,,
,,,,,sparse_8x4_x2_375.xclbin,361.0,2,0,1,soak,,,,,,167.621,,,,,,60005000.0,,,,,t0=167.621,21.4555,34.852,31.333,8.176,7.688,89.9,207.924,1624.4
,,,,,sparse_8x4_x2_375.xclbin,361.0,2,0+1,2,soak,,,,,,248.307,,,,,,60005000.0,,,,,t0=165.468 t1=82.839,42.3869,38.233,31.438,8.497,7.744,82.23,153.973,901.99
