active_us_mean,interference_active,active_overlap_pct,act_eff_pct,active_runs,xclbin,clock_mhz,tenants_in_bitstream,set,set_size,tenant,rows_computed,span_us_mean,span_us_min,span_us_max,spread_pct,mrow_s,gmac_s,beats_per_cycle,eff_pct,interference,verified,union_us,overlap_pct,bit_exact,host_load_1min,host_cpus,runs,gmac_s_actual,board_load_w,board_idle_w,vccint_load_w,vccint_idle_w,static_share_pct,energy_per_row_nJ,energy_per_mac_pJ
5573.128,1.0,,95.5,5556.005 5577.276 5586.104,sparse_4x4_x2_400.xclbin,394.0,2,0,1,0,524288,5812.645,5766.611,5845.88,1.375,90.201,11.546,0.916,91.6,1.0,no-golden,,,n/a,3.74,40,5766.611 5825.445 5845.880,,,,,,,,
5545.226,1.0,,96.0,5535.098 5543.723 5556.858,sparse_4x4_x2_400.xclbin,394.0,2,1,1,1,262144,5997.437,5759.843,6437.271,11.761,43.823,11.219,0.8897,88.97,1.0,no-golden,,,n/a,4.32,40,5759.843 6437.271 5795.196,,,,,,,,
5595.445,1.004,96.47,95.13,5602.323 5592.494 5591.517,sparse_4x4_x2_400.xclbin,394.0,2,0+1,2,0,524288,5834.503,5790.134,5858.559,1.182,89.863,11.502,0.9123,91.23,1.0038,no-golden,5929.369,93.83,n/a,4.32,40,5858.559 5854.817 5790.134,,,,,,,,
5490.232,0.9901,96.47,96.93,5479.892 5502.175 5488.630,sparse_4x4_x2_400.xclbin,394.0,2,0+1,2,1,262144,5658.581,5650.799,5667.736,0.3,46.327,11.86,0.9407,94.07,0.9435,no-golden,5929.369,93.83,n/a,4.32,40,5657.207 5667.736 5650.799,,,,,,,,
,,,,,sparse_4x4_x2_400.xclbin,394.0,2,0,1,soak,,,,,,92.625,,,,,,60005000.0,,,,,t0=92.625,11.856,28.827,26.738,6.934,6.636,92.75,311.218,2431.39
,,,,,sparse_4x4_x2_400.xclbin,394.0,2,0+1,2,soak,,,,,,137.317,,,,,,60005000.0,,,,,t0=91.507 t1=45.810,23.4403,30.744,26.789,7.264,6.674,87.14,223.894,1311.61
