active_us_mean,interference_active,active_overlap_pct,act_eff_pct,active_runs,xclbin,clock_mhz,tenants_in_bitstream,set,set_size,tenant,rows_computed,span_us_mean,span_us_min,span_us_max,spread_pct,mrow_s,gmac_s,beats_per_cycle,eff_pct,interference,verified,union_us,overlap_pct,bit_exact,host_load_1min,host_cpus,runs,gmac_s_actual,board_load_w,board_idle_w,vccint_load_w,vccint_idle_w,static_share_pct,energy_per_row_nJ,energy_per_mac_pJ
6474.019,1.0,,95.0,6445.272 6495.044 6481.740,sparse_16x3_x2_375.xclbin,341.0,2,0,1,0,1572864,6903.81,6759.738,6996.349,3.5,227.877,29.168,0.891,89.1,1.0,no-golden,,,n/a,0.91,40,6759.738 6996.349 6955.342,,,,,,,,
6403.002,1.0,,96.03,6425.094 6385.725 6398.186,sparse_16x3_x2_375.xclbin,341.0,2,1,1,1,786432,6857.961,6825.588,6887.55,0.908,114.676,29.357,0.8967,89.67,1.0,no-golden,,,n/a,1.08,40,6887.550 6860.746 6825.588,,,,,,,,
6498.305,1.0038,93.67,94.6,6491.706 6504.644 6498.566,sparse_16x3_x2_375.xclbin,341.0,2,0+1,2,0,1572864,6963.395,6947.183,6986.732,0.569,225.877,28.913,0.883,88.3,1.0086,no-golden,7260.031,89.07,n/a,1.24,40,6956.269 6947.183 6986.732,,,,,,,,
6385.693,0.9973,93.67,96.33,6378.841 6409.569 6368.669,sparse_16x3_x2_375.xclbin,341.0,2,0+1,2,1,786432,6764.224,6736.8,6804.825,1.01,116.266,29.764,0.9093,90.93,0.9863,no-golden,7260.031,89.07,n/a,1.24,40,6736.800 6804.825 6751.046,,,,,,,,
,,,,,sparse_16x3_x2_375.xclbin,341.0,2,0,1,soak,,,,,,236.307,,,,,,60004000.0,,,,,t0=236.307,30.2473,39.255,34.315,10.352,9.233,87.42,166.118,1297.8
,,,,,sparse_16x3_x2_375.xclbin,341.0,2,0+1,2,soak,,,,,,349.283,,,,,,60006000.0,,,,,t0=232.549 t1=116.733,59.6505,42.468,34.378,10.997,9.204,80.95,121.587,711.95
